Year,Id,Id2,County,Plant State,Estimate; Total,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
2008,0500000US32003,32003,Clark County,Nevada,1865746,NV,32003,863600,Clark County,20438834319,438841388,7891.478,169.438,36.214257,-115.01381200000002
2008,0500000US32031,32031,Washoe County,Nevada,410443,NV,32031,858608,Washoe County,16323089034,621162127,6302.38,239.832,40.734015,-119.662272
2008,0500000US33005,33005,Cheshire County,New Hampshire,77170,NH,33005,873176,Cheshire County,1830365875,57990894,706.7080000000001,22.39,42.925455,-72.24821700000001
2008,0500000US33009,33009,Grafton County,New Hampshire,85921,NH,33009,873178,Grafton County,4425926973,105375540,1708.86,40.686,43.926497999999995,-71.842337
2008,0500000US33011,33011,Hillsborough County,New Hampshire,402042,NH,33011,873179,Hillsborough County,2269346872,41478107,876.2,16.015,42.911643,-71.723101
2008,0500000US33013,33013,Merrimack County,New Hampshire,148161,NH,33013,873180,Merrimack County,2419397118,57788836,934.1339999999999,22.311999999999998,43.299485,-71.68013
2008,0500000US33015,33015,Rockingham County,New Hampshire,297350,NH,33015,873181,Rockingham County,1799732526,259591042,694.8810000000001,100.229,42.988583,-71.098988
2008,0500000US33017,33017,Strafford County,New Hampshire,121914,NH,33017,873182,Strafford County,955401999,39157533,368.88300000000004,15.119000000000002,43.293172,-71.035889
2008,0500000US34001,34001,Atlantic County,New Jersey,270681,NJ,34001,882270,Atlantic County,1439256827,300767732,555.7,116.12700000000001,39.469353999999996,-74.633758
2008,0500000US34003,34003,Bergen County,New Jersey,894840,NJ,34003,882271,Bergen County,603605810,35276008,233.054,13.62,40.959697999999996,-74.074727
2008,0500000US34005,34005,Burlington County,New Jersey,445475,NJ,34005,882272,Burlington County,2068300220,55071387,798.575,21.263,39.875786,-74.66300600000001
2008,0500000US34007,34007,Camden County,New Jersey,517234,NJ,34007,882273,Camden County,573077187,15607750,221.266,6.026,39.802352,-74.961251
2008,0500000US34009,34009,Cape May County,New Jersey,95838,NJ,34009,882274,Cape May County,651209688,955666476,251.433,368.985,39.086141999999995,-74.847716
2008,0500000US34011,34011,Cumberland County,New Jersey,156830,NJ,34011,882275,Cumberland County,1252937239,502091171,483.76199999999994,193.858,39.328387,-75.12164399999999
2008,0500000US34013,34013,Essex County,New Jersey,770675,NJ,34013,882276,Essex County,326923172,8819138,126.226,3.405,40.7874,-74.24629200000001
2008,0500000US34015,34015,Gloucester County,New Jersey,287860,NJ,34015,882277,Gloucester County,834029457,39256273,322.02099999999996,15.157,39.722825,-75.145548
2008,0500000US34017,34017,Hudson County,New Jersey,595419,NJ,34017,882278,Hudson County,119573183,41957227,46.167,16.2,40.731375,-74.078601
2008,0500000US34019,34019,Hunterdon County,New Jersey,129031,NJ,34019,882228,Hunterdon County,1108086745,24897574,427.835,9.613,40.565283,-74.911969
2008,0500000US34021,34021,Mercer County,New Jersey,364883,NJ,34021,882229,Mercer County,581629671,11189320,224.56799999999998,4.32,40.282503000000005,-74.703724
2008,0500000US34023,34023,Middlesex County,New Jersey,789102,NJ,34023,882230,Middlesex County,800430391,35670780,309.048,13.773,40.439613,-74.407579
2008,0500000US34025,34025,Monmouth County,New Jersey,642448,NJ,34025,882910,Monmouth County,1213170996,509997774,468.408,196.91099999999997,40.287048,-74.152446
2008,0500000US34027,34027,Morris County,New Jersey,487548,NJ,34027,882231,Morris County,1192173860,55314215,460.301,21.357,40.858581,-74.547427
2008,0500000US34029,34029,Ocean County,New Jersey,569111,NJ,34029,882279,Ocean County,1628693208,742185053,628.842,286.559,39.865669,-74.258864
2008,0500000US34031,34031,Passaic County,New Jersey,490948,NJ,34031,882232,Passaic County,480898988,32017797,185.676,12.362,41.037890000000004,-74.29828
2008,0500000US34033,34033,Salem County,New Jersey,66141,NJ,34033,882233,Salem County,859872501,104455871,331.999,40.330999999999996,39.573828000000006,-75.35735600000001
2008,0500000US34035,34035,Somerset County,New Jersey,324563,NJ,34035,882234,Somerset County,781584258,7882445,301.77099999999996,3.043,40.565521999999994,-74.61993000000001
2008,0500000US34037,34037,Sussex County,New Jersey,150909,NJ,34037,882236,Sussex County,1341722616,43476185,518.0419999999999,16.785999999999998,41.137440000000005,-74.69184
2008,0500000US34039,34039,Union County,New Jersey,523249,NJ,34039,882235,Union County,266425133,6573926,102.867,2.5380000000000003,40.659871,-74.308696
2008,0500000US34041,34041,Warren County,New Jersey,109876,NJ,34041,882237,Warren County,924474633,15273016,356.94199999999995,5.897,40.853524,-75.00954200000001
2008,0500000US35001,35001,Bernalillo County,New Mexico,635139,NM,35001,1702363,Bernalillo County,3006515443,16485169,1160.822,6.365,35.054002000000004,-106.66906399999999
2008,0500000US35013,35013,Dona Ana County,New Mexico,201603,NM,35013,929109,Doña Ana County,9862379062,17584926,3807.886,6.79,32.350912,-106.832182
2008,0500000US35031,35031,McKinley County,New Mexico,70724,NM,35031,929107,McKinley County,14114968741,14130257,5449.82,5.456,35.583878000000006,-108.253266
2008,0500000US35043,35043,Sandoval County,New Mexico,122298,NM,35043,929113,Sandoval County,9610446197,13701836,3710.614,5.29,35.685071,-106.88261899999999
2008,0500000US35045,35045,San Juan County,New Mexico,122500,NM,35045,936844,San Juan County,14279077920,65425890,5513.183000000001,25.261,36.511624,-108.324578
2008,0500000US35049,35049,Santa Fe County,New Mexico,143937,NM,35049,933322,Santa Fe County,4945412532,3645423,1909.435,1.4080000000000001,35.514324,-105.96577099999999
2008,0500000US35061,35061,Valencia County,New Mexico,67893,NM,35061,933052,Valencia County,2761400130,5433597,1066.183,2.0980000000000003,34.716840000000005,-106.806582
2008,0500000US36001,36001,Albany County,New York,298130,NY,36001,974099,Albany County,1354074936,27170401,522.811,10.491,42.58824,-73.97400999999999
2008,0500000US36005,36005,Bronx County,New York,1391903,NY,36005,974101,Bronx County,108910661,39682657,42.051,15.322000000000001,40.848711,-73.852939
2008,0500000US36007,36007,Broome County,New York,195018,NY,36007,974102,Broome County,1827924125,25248477,705.765,9.748,42.161977,-75.830283
2008,0500000US36009,36009,Cattaraugus County,New York,79688,NY,36009,974103,Cattaraugus County,3388637065,36604688,1308.36,14.133,42.239095,-78.662335
2008,0500000US36011,36011,Cayuga County,New York,79823,NY,36011,974104,Cayuga County,1791214123,445685237,691.592,172.08,43.008546,-76.574587
2008,0500000US36013,36013,Chautauqua County,New York,133789,NY,36013,974105,Chautauqua County,2745973929,1139483687,1060.2269999999999,439.957,42.304216,-79.407595
2008,0500000US36015,36015,Chemung County,New York,87813,NY,36015,974106,Chemung County,1055038636,8874334,407.353,3.426,42.15528,-76.747179
2008,0500000US36019,36019,Clinton County,New York,81947,NY,36019,974108,Clinton County,2688025812,206355551,1037.853,79.67399999999999,44.752712,-73.70564300000001
2008,0500000US36027,36027,Dutchess County,New York,292878,NY,36027,974112,Dutchess County,2060686537,76954190,795.6360000000001,29.712,41.75477,-73.740041
2008,0500000US36029,36029,Erie County,New York,909845,NY,36029,974113,Erie County,2700574449,476962888,1042.698,184.15599999999998,42.752759000000005,-78.778192
2008,0500000US36045,36045,Jefferson County,New York,118046,NY,36045,974121,Jefferson County,3285858287,1524359917,1268.677,588.559,43.996516,-76.052902
2008,0500000US36047,36047,Kings County,New York,2556598,NY,36047,974122,Kings County,180813778,69955570,69.813,27.01,40.635045,-73.95064
2008,0500000US36053,36053,Madison County,New York,69766,NY,36053,974125,Madison County,1696091560,16670528,654.865,6.437,42.910026,-75.663575
2008,0500000US36055,36055,Monroe County,New York,732762,NY,36055,974126,Monroe County,1702167181,1837631519,657.21,709.5139999999999,43.464475,-77.66465600000001
2008,0500000US36059,36059,Nassau County,New York,1351625,NY,36059,974128,Nassau County,737654579,436841861,284.81,168.666,40.729612,-73.589414
2008,0500000US36061,36061,New York County,New York,1634795,NY,36061,974129,New York County,58678310,28554415,22.656,11.025,40.776641999999995,-73.970187
2008,0500000US36063,36063,Niagara County,New York,214464,NY,36063,974130,Niagara County,1352887119,1598842045,522.3530000000001,617.316,43.456731,-78.792142
2008,0500000US36065,36065,Oneida County,New York,231590,NY,36065,974131,Oneida County,3140136085,117113272,1212.413,45.218,43.242727,-75.434282
2008,0500000US36067,36067,Onondaga County,New York,452633,NY,36067,974132,Onondaga County,2016071016,70469619,778.409,27.208000000000002,43.006516,-76.196134
2008,0500000US36069,36069,Ontario County,New York,104475,NY,36069,974133,Ontario County,1668118116,47817330,644.064,18.462,42.856357,-77.303497
2008,0500000US36071,36071,Orange County,New York,379647,NY,36071,974134,Orange County,2102290059,69792820,811.699,26.947,41.402409999999996,-74.306252
2008,0500000US36075,36075,Oswego County,New York,121395,NY,36075,974136,Oswego County,2464745364,933505961,951.6439999999999,360.42900000000003,43.461443,-76.20925799999999
2008,0500000US36079,36079,Putnam County,New York,99244,NY,36079,974138,Putnam County,596504170,41282800,230.312,15.939,41.427904,-73.743882
2008,0500000US36081,36081,Queens County,New York,2293007,NY,36081,974139,Queens County,281708062,179390933,108.76799999999999,69.263,40.658566,-73.83801700000001
2008,0500000US36083,36083,Rensselaer County,New York,155261,NY,36083,974140,Rensselaer County,1689791584,33569458,652.432,12.960999999999999,42.710421000000004,-73.51384499999999
2008,0500000US36085,36085,Richmond County,New York,487407,NY,36085,974141,Richmond County,150679985,114256059,58.178000000000004,44.115,40.561263000000004,-74.1399
2008,0500000US36087,36087,Rockland County,New York,298545,NY,36087,974142,Rockland County,449372977,66914608,173.50400000000002,25.836,41.154639,-74.02464499999999
2008,0500000US36089,36089,St. Lawrence County,New York,109701,NY,36089,977309,St. Lawrence County,6942148461,365344549,2680.3790000000004,141.06,44.488112,-75.074311
2008,0500000US36091,36091,Saratoga County,New York,217191,NY,36091,974143,Saratoga County,2097880381,87571838,809.9960000000001,33.812,43.106134999999995,-73.855387
2008,0500000US36093,36093,Schenectady County,New York,151427,NY,36093,974144,Schenectady County,529856263,12600388,204.579,4.865,42.817539000000004,-74.043548
2008,0500000US36101,36101,Steuben County,New York,96573,NY,36101,974148,Steuben County,3601566799,34993606,1390.5729999999999,13.511,42.266725,-77.385525
2008,0500000US36103,36103,Suffolk County,New York,1512224,NY,36103,974149,Suffolk County,2361348753,3785039071,911.722,1461.412,40.943554,-72.69221800000001
2008,0500000US36105,36105,Sullivan County,New York,76189,NY,36105,974150,Sullivan County,2507457324,74040948,968.135,28.587,41.719993,-74.77157700000001
2008,0500000US36109,36109,Tompkins County,New York,101136,NY,36109,974152,Tompkins County,1229335864,43793070,474.649,16.909000000000002,42.453003,-76.473481
2008,0500000US36111,36111,Ulster County,New York,181670,NY,36111,974153,Ulster County,2911755155,94599666,1124.235,36.525,41.947216,-74.265458
2008,0500000US36113,36113,Warren County,New York,65971,NY,36113,974154,Warren County,2245411085,167428334,866.9580000000001,64.64399999999999,43.555105,-73.838139
2008,0500000US36117,36117,Wayne County,New York,91564,NY,36117,974156,Wayne County,1563903158,2018183253,603.826,779.225,43.458758,-77.063164
2008,0500000US36119,36119,Westchester County,New York,953943,NY,36119,974157,Westchester County,1115031350,179949077,430.51599999999996,69.479,41.152770000000004,-73.745912
2008,0500000US37001,37001,Alamance County,North Carolina,148053,NC,37001,1008531,Alamance County,1098038862,27933266,423.955,10.785,36.043954,-79.400573
2008,0500000US37019,37019,Brunswick County,North Carolina,103160,NC,37019,1026340,Brunswick County,2199317866,520213818,849.1610000000001,200.856,34.038754,-78.227765
2008,0500000US37021,37021,Buncombe County,North Carolina,229047,NC,37021,1008538,Buncombe County,1700784191,8968963,656.676,3.463,35.609371,-82.530426
2008,0500000US37023,37023,Burke County,North Carolina,89361,NC,37023,1008539,Burke County,1313431561,20607589,507.119,7.957000000000001,35.746182,-81.70618
2008,0500000US37025,37025,Cabarrus County,North Carolina,168740,NC,37025,1008540,Cabarrus County,936926639,7005082,361.749,2.705,35.388369,-80.55269399999999
2008,0500000US37027,37027,Caldwell County,North Carolina,80059,NC,37027,1008541,Caldwell County,1221349796,7115667,471.566,2.747,35.957915,-81.530002
2008,0500000US37035,37035,Catawba County,North Carolina,157079,NC,37035,1008543,Catawba County,1032688076,38052773,398.723,14.692,35.66045,-81.212848
2008,0500000US37045,37045,Cleveland County,North Carolina,99015,NC,37045,1008547,Cleveland County,1202562646,10201818,464.31199999999995,3.9389999999999996,35.33463,-81.557114
2008,0500000US37049,37049,Craven County,North Carolina,96892,NC,37049,1026123,Craven County,1836193050,168875961,708.9580000000001,65.203,35.118179,-77.082541
2008,0500000US37051,37051,Cumberland County,North Carolina,312696,NC,37051,1026124,Cumberland County,1689893433,15269777,652.472,5.896,35.050191999999996,-78.82871899999999
2008,0500000US37057,37057,Davidson County,North Carolina,158166,NC,37057,1008548,Davidson County,1431435906,37142820,552.681,14.341,35.795131,-80.207107
2008,0500000US37063,37063,Durham County,North Carolina,262715,NC,37063,1008550,Durham County,740762056,30708529,286.01,11.857000000000001,36.033822,-78.87812
2008,0500000US37067,37067,Forsyth County,North Carolina,343028,NC,37067,1008552,Forsyth County,1057167073,11709671,408.175,4.521,36.132466,-80.256961
2008,0500000US37071,37071,Gaston County,North Carolina,206679,NC,37071,1008554,Gaston County,922062221,20957604,356.01,8.092,35.293344,-81.177256
2008,0500000US37081,37081,Guilford County,North Carolina,472216,NC,37081,1008558,Guilford County,1672507324,30732171,645.759,11.866,36.079065,-79.78866500000001
2008,0500000US37085,37085,Harnett County,North Carolina,112030,NC,37085,1008560,Harnett County,1540982455,16387527,594.977,6.327000000000001,35.368635,-78.87161
2008,0500000US37089,37089,Henderson County,North Carolina,102367,NC,37089,1008562,Henderson County,966284831,5559438,373.085,2.147,35.336415,-82.479741
2008,0500000US37097,37097,Iredell County,North Carolina,155359,NC,37097,1008565,Iredell County,1487206095,59953033,574.214,23.148000000000003,35.806354999999996,-80.874539
2008,0500000US37101,37101,Johnston County,North Carolina,163428,NC,37101,1026327,Johnston County,2048950607,11395639,791.1039999999999,4.4,35.5134,-78.367311
2008,0500000US37109,37109,Lincoln County,North Carolina,74746,NC,37109,1008569,Lincoln County,771709959,23522687,297.959,9.082,35.488502000000004,-81.226975
2008,0500000US37119,37119,Mecklenburg County,North Carolina,890515,NC,37119,1008570,Mecklenburg County,1355622646,58038574,523.409,22.409000000000002,35.246862,-80.833832
2008,0500000US37125,37125,Moore County,North Carolina,85608,NC,37125,1008573,Moore County,1807460825,20689517,697.865,7.9879999999999995,35.308271999999995,-79.492725
2008,0500000US37127,37127,Nash County,North Carolina,93674,NC,37127,1008574,Nash County,1399639558,6132521,540.404,2.3680000000000003,35.965945,-77.987555
2008,0500000US37129,37129,New Hanover County,North Carolina,192538,NC,37129,1026329,New Hanover County,496660826,353919000,191.762,136.649,34.177875,-77.869674
2008,0500000US37133,37133,Onslow County,North Carolina,165938,NC,37133,1026341,Onslow County,1975580950,370722552,762.7760000000001,143.137,34.763109,-77.49946899999999
2008,0500000US37135,37135,Orange County,North Carolina,126532,NC,37135,1008576,Orange County,1030776926,8970158,397.985,3.463,36.062529999999995,-79.11999499999999
2008,0500000US37147,37147,Pitt County,North Carolina,156081,NC,37147,1008578,Pitt County,1687873422,8114836,651.692,3.133,35.592965,-77.373138
2008,0500000US37151,37151,Randolph County,North Carolina,141186,NC,37151,1008580,Randolph County,2024583495,19823317,781.696,7.654,35.709915,-79.80621500000001
2008,0500000US37155,37155,Robeson County,North Carolina,129123,NC,37155,1026130,Robeson County,2457924449,5110085,949.01,1.973,34.63921,-79.100881
2008,0500000US37157,37157,Rockingham County,North Carolina,92282,NC,37157,1008582,Rockingham County,1464773685,18526383,565.552,7.153,36.381806,-79.782754
2008,0500000US37159,37159,Rowan County,North Carolina,139225,NC,37159,1008583,Rowan County,1324152127,31929858,511.25800000000004,12.328,35.641329,-80.521722
2008,0500000US37171,37171,Surry County,North Carolina,72468,NC,37171,1008587,Surry County,1378305039,10715035,532.1669999999999,4.137,36.415416,-80.686463
