,County,Latitude,Longitude,Plant Code,Zipcode
11151,Anchorage,61.13,-150.243611,58425.0,99503
11152,Imperial,32.686944,-115.647778,58430.0,92231
11153,Alameda,37.754444,-121.728889,58435.0,95336
11154,Atlantic,39.364722,-74.415556,58442.0,8401
11155,Norfolk,42.040556,-71.393611,59178.0,2093
11156,Norfolk,42.054167,-71.391667,59179.0,2038
11157,Worcester,42.199167,-71.679167,59394.0,1519
11158,Barnstable,41.669444,-70.531944,58097.0,2563
11159,Chaves,33.3,-104.4,58576.0,88230
11160,Beaufort,35.501111,-76.87,58799.0,27889
11161,Fairfield,41.168056,-73.211111,58551.0,6605
11162,Marion,39.662778,-85.985556,58552.0,46259
11163,Marion,39.659444,-86.259722,58553.0,46259
11164,Tolland,41.955,-72.445833,58554.0,6071
11165,Marion,39.662778,-85.985556,58556.0,46259
11166,Kern,35.026667,-118.185556,58983.0,93501
11167,Fresno,36.6175,-120.290833,58984.0,93668
11168,Kings,36.247778,-119.833889,58985.0,93245
11169,Kern,35.223333,-119.088889,58986.0,93313
11170,Kern,35.026667,-118.185556,58990.0,93501
11171,Kings,36.226111,-119.905278,58991.0,93245
11172,Kings,36.138056,-119.564722,59183.0,93212
11173,McNairy,35.131944,-88.586667,59184.0,38375
11174,McNairy,35.149722,-88.555278,59188.0,38375
11175,Monmouth,40.263889,-74.084167,58483.0,7712
11176,Montgomery,35.344444,-79.768333,58649.0,27209
11177,Montgomery,35.383889,-79.770278,58667.0,27209
11178,Rowan,35.541667,-80.474722,58668.0,28138
11179,Johnston,35.576389,-78.183333,58669.0,27576
11180,Robeson,34.524444,-79.104444,58670.0,28340
11181,Gates,36.450833,-76.803611,58673.0,27935
11182,Franklin,35.969444,-78.265,58674.0,27508
11183,Beaufort,35.515,-77.09,58675.0,27817
11184,Middlesex,40.523611,-74.43,58504.0,8854
11185,Middlesex,40.5275,-74.438333,58505.0,8854
11186,Southeast Fairbanks,64.013889,-145.596667,58511.0,99737
11187,Cumberland,39.439722,-75.043889,58512.0,8360
11188,Monmouth,40.352222,-74.187778,58536.0,7733
11189,Bexar,29.469444,-98.331944,58716.0,78109
11190,Kinney,29.328889,-100.383889,58717.0,78837
11191,Bexar,29.479167,-98.297222,59204.0,78109
11192,Uvalde,29.216667,-99.716111,59205.0,78801
11193,Pecos,30.993056,-102.270833,59206.0,79735
11194,Haskell,33.04,-99.5525,59207.0,79521
11195,Riverside,33.565,-114.918056,58513.0,92225
11196,Albany,42.586944,-73.865,58550.0,12067
11197,Burlington,40.000556,-74.735,58519.0,8060
11198,Middlesex,42.636389,-71.419444,58534.0,1886
11199,Martin,35.831667,-77.269722,59148.0,27871
11200,Hertford,36.306389,-76.997222,59149.0,27910
11201,Windsor,43.79,-72.49,58541.0,5065
11202,Imperial,32.982778,-115.481944,58545.0,92227
11203,Montrose,38.2725,-108.785556,58547.0,81411
11204,Huerfano,37.772222,-104.832222,58548.0,81089
11205,Winnebago,43.867778,-88.718056,58555.0,54964
11206,Duplin,34.866944,-78.151389,58566.0,28453
11207,Duplin,34.885556,-78.133056,58567.0,28398
11208,Onslow,34.7975,-77.543056,58558.0,28540
11209,Montgomery,36.540556,-87.544444,58559.0,37191
11210,Onslow,34.799167,-77.543056,59036.0,28540
11211,Wright,37.231944,-92.453889,59310.0,65667
11212,Halifax,36.701389,-78.873333,58560.0,24592
11213,Le Sueur,44.435556,-93.906389,58563.0,56058
11214,Adams,39.950278,-77.125278,58565.0,17372
11215,Eagle,39.648056,-106.943056,58574.0,81637
11216,Lenoir,35.268333,-77.659167,58575.0,28504
11217,Tuolumne,37.889444,-120.533056,58578.0,95327
11218,Huron,43.757778,-83.297778,58580.0,48757
11219,San Bernardino,34.043889,-117.531111,58581.0,91761
11220,San Bernardino,34.05,-117.596111,58582.0,91761
11221,Contra Costa,38.001111,-121.703889,59283.0,94561
11222,Providence,41.773056,-71.338889,58583.0,2915
11223,Mercer,40.341389,-74.657222,58584.0,8543
11224,Butte,39.724167,-121.815278,58585.0,95928
11225,Tuscola,43.526944,-83.566944,58587.0,48757
11226,San Bernardino,34.157222,-116.234444,58590.0,92252
11227,Tillamook,45.414444,-123.804167,58591.0,97141
11228,Sacramento,38.573889,-121.501389,58593.0,95811
11229,Alameda,37.719167,-121.886944,58625.0,94568
11230,Grafton,43.560833,-71.780556,58595.0,3222
11231,Jefferson,40.048889,-96.952222,58594.0,68342
11232,Salt Lake,40.763056,-111.841667,58597.0,84112
11233,Wayne,35.313889,-78.154167,58605.0,27530
11234,Kern,35.644167,-118.481667,58606.0,93240
11235,San Francisco,37.793333,-122.394167,58607.0,94109
11236,Franklin,44.593333,-70.381111,58608.0,4224
11237,Stevens,37.180833,-101.386667,58613.0,67951
11238,Marion,39.79,-86.233611,58615.0,46222
11239,Fresno,36.138056,-120.075833,58616.0,93234
11240,Olmsted,44.064722,-92.469167,58617.0,55901
11241,Alachua,29.623056,-82.38,58618.0,32609
11242,San Francisco,37.795556,-122.402778,58619.0,94111
11243,Oxford,44.514722,-70.303056,58620.0,4221
11244,Imperial,32.803333,-115.546389,58621.0,92243
11245,Scotland,34.774167,-79.340833,58623.0,28364
11246,Larimer,40.324167,-105.208889,58622.0,80513
11247,Berkshire,42.114444,-73.405278,58624.0,1257
11248,Los Angeles,34.681667,-118.324722,58626.0,93536
11249,Los Angeles,34.688889,-118.320278,58627.0,93536
11250,Los Angeles,34.716944,-118.289444,58750.0,93536
11251,Los Angeles,34.713333,-118.289444,58751.0,93536
11252,Los Angeles,34.713333,-118.289444,58752.0,93536
11253,Los Angeles,34.723056,-118.289722,58753.0,93536
11254,Los Angeles,34.723056,-118.289722,58754.0,93536
11255,Los Angeles,34.723056,-118.289722,58755.0,93536
11256,Los Angeles,34.723056,-118.289722,58756.0,93536
11257,Los Angeles,34.723056,-118.289722,58757.0,93536
11258,San Bernardino,34.582222,-117.341667,58761.0,92394
11259,San Bernardino,34.583333,-117.340278,58762.0,92394
11260,San Bernardino,34.584444,-117.341389,58763.0,92394
11261,Walton,33.678056,-83.675833,58628.0,30025
11262,Hidalgo,32.144722,-108.838333,58629.0,88020
11263,Logan,40.449444,-83.893333,58630.0,43348
11264,Cook,41.790556,-87.582778,58635.0,60637
11265,Hardee,27.5775,-81.583889,58637.0,33890
11266,Mecklenburg,35.2625,-80.811667,58638.0,28206
11267,Union,40.660833,-74.173333,58653.0,7201
11268,Union,40.660833,-74.173333,58654.0,7201
11269,Tulare,36.2,-119.42,58642.0,93274
11270,Tulare,36.19,-119.12,59203.0,93233
11271,Winnebago,42.175278,-89.088333,58643.0,61109
11272,Indian River,27.585278,-80.481944,58648.0,32968
11273,Honolulu,21.328056,-158.04,58651.0,96706
11274,Marion,39.743889,-86.218056,58770.0,46241
11275,La Paz,33.917222,-114.2675,58652.0,85371
11276,Bristol,41.766389,-70.980833,58283.0,2717
11277,Worcester,42.278056,-72.053056,58650.0,2717
11278,Bristol,41.751667,-70.966944,58680.0,2717
11279,Bristol,41.676111,-70.996944,58682.0,2717
11280,Honolulu,21.470556,-158.013333,58655.0,96761
11281,Honolulu,21.468889,-158.016389,58656.0,96761
11282,Iron,37.882778,-112.904167,58660.0,84761
11283,Honolulu,21.406944,-158.151389,58659.0,96792
11284,Barnstable,41.7525,-70.538889,58661.0,2561
11285,Calumet,44.115,-88.217222,58663.0,54129
11286,Honolulu,21.679722,-157.984444,58662.0,96731
11287,Windham,41.862778,-71.891667,58664.0,6241
11288,Rush,38.424722,-99.5075,58666.0,67513
11289,Mercer,40.540556,-84.590556,58665.0,45822
11290,Honolulu,21.375556,-157.968056,58676.0,96782
11291,Honolulu,21.321111,-158.1175,58684.0,96707
11292,Osage,36.706944,-96.700278,58683.0,74633
11293,Armstrong,40.921111,-79.281667,58685.0,16259
11294,Morrow,45.69,-119.61,58687.0,97818
11295,Pierce,46.975556,-122.290556,58688.0,98338
11296,Taos,36.907778,-105.985278,58689.0,87571
11297,Riverside,34.013056,-117.5375,58698.0,91752
11298,Holt,42.608056,-98.428333,58695.0,68763
11299,Bureau,41.496667,-89.580278,58694.0,61376
11300,Stearns,45.660833,-95.012778,58692.0,56352
11301,Stearns,45.4525,-94.745278,58693.0,56362
11302,Whatcom,48.907778,-121.814167,58696.0,98244
11303,Kern,35.169722,-119.105556,58699.0,93311
11304,Colleton,32.911111,-80.693889,58700.0,29488
11305,Marion,39.776667,-86.042778,58703.0,46219
11306,Franklin,42.576111,-72.61,58702.0,1301
11307,Honolulu,21.364444,-158.065,58705.0,96707
11308,Ottawa,42.813056,-85.986111,58704.0,49464
11309,Maricopa,33.45,-111.98,58708.0,85034
11310,Maricopa,33.45,-111.98,58709.0,85034
11311,Susquehanna,41.657778,-76.049167,58715.0,18630
11312,Wyoming,41.608611,-75.870556,58714.0,18419
11313,Kern,35.150694,-118.875,58718.0,93203
11314,Kern,35.150694,-118.875278,58721.0,93203
11315,Huron,43.757778,-83.297778,58719.0,48755
11316,Rutherford,35.261944,-81.821667,58722.0,28043
11317,Rutherford,35.261111,-81.861389,58723.0,28043
11318,Rutherford,35.438056,-81.865,58724.0,28043
11319,Alamance,36.131111,-79.3325,58725.0,27217
11320,Catawba,35.758056,-81.229444,58726.0,28613
11321,Rockingham,36.321944,-79.751667,58727.0,27320
11322,Alamance,36.215,-79.516111,58728.0,27244
11323,Guilford,36.138889,-79.540556,58729.0,27244
11324,Rutherford,35.316944,-81.926389,58730.0,28043
11325,Catawba,35.651111,-81.208611,58731.0,28658
11326,Cleveland,35.328056,-81.621944,58732.0,28150
11327,Catawba,35.613889,-81.132222,58733.0,28650
11328,Guilford,35.968889,-79.619167,58734.0,27283
11329,Rowan,35.541944,-80.363333,58735.0,28071
11330,Guilford,36.078056,-79.633889,58736.0,27249
11331,Orange,36,-79.0525,58737.0,27514
11332,Guilford,35.971944,-79.609444,58738.0,27283
11333,Alamance,36.148889,-79.348889,58739.0,27217
11334,Alamance,35.948056,-79.361944,58740.0,27253
11335,Guilford,35.991111,-79.548056,58741.0,27298
11336,Catawba,35.586111,-81.315278,58742.0,28092
11337,Catawba,35.743056,-81.145,58743.0,28610
11338,Rutherford,35.213056,-81.832222,58744.0,28043
11339,Cleveland,35.305,-81.696944,58745.0,28114
11340,Durham,36.08,-78.823889,58746.0,27704
11341,Randolph,35.737778,-79.655278,59016.0,28124
11342,Stokes,36.316111,-80.144444,59017.0,27052
11343,Polk,45.390278,-92.1625,58747.0,54889
11344,San Bernardino,34.553056,-117.456944,58609.0,92301
11345,San Bernardino,34.551111,-117.191111,58610.0,92307
11346,San Bernardino,34.496944,-117.145,58611.0,92307
11347,San Bernardino,34.545,-117.191944,58612.0,92307
11348,Solano,38.300556,-121.966389,58748.0,94534
11349,Lake,41.529444,-87.308333,58795.0,46342
11350,DeKalb,41.433889,-85.043889,58796.0,46342
11351,Porter,41.502222,-87.161111,58797.0,46383
11352,Atlantic,39.4375,-74.690556,58798.0,8330
11353,Morris,40.815278,-74.475833,58917.0,7960
11354,Los Angeles,34.599444,-117.932778,59262.0,93536
11355,San Bernardino,34.259722,-116.340278,59263.0,92285
11356,San Bernardino,34.26,-116.335278,59264.0,92285
11357,San Bernardino,34.512778,-117.387222,59269.0,92392
11358,San Bernardino,34.511389,-117.387222,59270.0,92392
11359,San Bernardino,34.509444,-117.387222,59271.0,92392
11360,San Bernardino,34.508056,-117.387222,59272.0,92392
11361,Los Angeles,34.613056,-117.938889,59273.0,93591
11362,Suffolk,40.928056,-72.771111,59274.0,11933
11363,Suffolk,41.0675,-72.440278,59275.0,11933
11364,Suffolk,40.925278,-72.763333,59276.0,11933
11365,Los Angeles,34.703611,-118.334167,59431.0,93536
11366,San Juan,38.0325,-109.300556,58764.0,84535
11367,Champaign,40.123889,-83.638056,58776.0,43009
11368,Chautauqua,42.338333,-79.195556,58777.0,14723
11369,Lewis,46.738333,-123.347778,58778.0,98063
11370,Cattaraugus,42.036944,-78.534444,58779.0,14741
11371,Logan,40.561389,-83.736389,58780.0,43310
11372,Richmond,34.971111,-79.616111,58781.0,27530
11373,Wayne,35.437222,-77.833611,58782.0,27530
11374,Montrose,38.483333,-107.755,58783.0,81401
11375,Montrose,38.470278,-107.771389,58784.0,81401
11376,Suffolk,40.781389,-73.243889,58785.0,11722
11377,Suffolk,40.760833,-73.193889,58786.0,11729
11378,Suffolk,40.763056,-73.323611,58787.0,11788
11379,Suffolk,40.763056,-73.323611,58788.0,11788
11380,Suffolk,40.826111,-73.232222,58789.0,11901
11381,Suffolk,40.762465,-73.194441,58790.0,11722
11382,Essex,42.8475,-70.898333,59390.0,1952
11383,Duplin,34.988889,-78.1375,58791.0,27530
11384,Cleveland,35.283056,-81.615278,58792.0,28152
11385,San Miguel,35.656944,-105.183889,58794.0,87701
11386,Burlington,40.041389,-74.584167,58793.0,8641
11387,Washington,41.603611,-71.477222,59043.0,2852
11388,Susquehanna,41.668056,-75.725,58800.0,18826
11389,Bradford,41.611389,-76.843056,58811.0,17724
11390,Bradford,41.663056,-76.805556,58813.0,17724
11391,Greene,39.816944,-80.024444,58816.0,15320
11392,Clarion,41.078611,-79.565,58817.0,16049
11393,Bradford,41.894444,-76.582778,58818.0,18831
11394,Washington,40.265278,-80.268611,58819.0,15301
11395,Clarion,41.230833,-79.416944,58820.0,16254
11396,Wyoming,41.599444,-76.009167,58821.0,18657
11397,Greene,35.396389,-77.703611,58801.0,28580
11398,Franklin,36.0975,-78.167778,58802.0,27549
11399,Duplin,34.957778,-77.981667,58803.0,28349
11400,Martin,35.859444,-77.099167,58804.0,27892
11401,Moore,35.311667,-79.695,58805.0,27209
11402,Duplin,34.97,-77.976111,58840.0,28349
11403,Lenoir,35.293056,-77.556944,58806.0,28501
11404,Nash,36.008056,-77.81,58807.0,27804
11405,Pitt,35.668889,-77.383889,58808.0,27834
11406,Pitt,35.433889,-77.438056,58809.0,28513
11407,Pitt,35.64,-77.316111,58810.0,27834
11408,Wilson,35.781944,-77.883889,58812.0,27822
11409,New London,41.623889,-72.043056,58876.0,6330
11410,Lincoln,35.488889,-81.421111,59159.0,28168
11411,Rockingham,36.318056,-79.823056,59160.0,27320
11412,Wilson,35.803889,-77.873889,59161.0,27822
11413,Gaston,35.373889,-81.086944,59162.0,28164
11414,Lenoir,35.363889,-77.451944,59163.0,28530
11415,Wilson,35.781111,-77.846944,59164.0,27822
11416,Pitt,35.555,-77.191111,59165.0,27837
11417,Wayne,35.211944,-78.100833,59337.0,28365
11418,Shasta,41.031389,-121.4225,58814.0,96026
11419,New York,40.7625,-73.979167,58815.0,10019
11420,Cumberland,39.376389,-75.033056,58822.0,8332
11421,Jefferson,29.835,-93.962222,58823.0,77640
11422,Cook,42.001944,-87.852222,58825.0,60068
11423,Montgomery,39.728611,-84.208333,58826.0,45439
11424,Catawba,35.629444,-81.156944,58828.0,28658
11425,Catawba,35.656667,-81.183611,58829.0,28658
11426,Pima,32.101944,-110.813333,58832.0,85747
11427,Kern,35.321944,-118.812778,58831.0,93307
11428,Richland,43.314444,-90.373056,58834.0,53581
11429,Clay,46.718056,-96.211944,58836.0,56572
11430,Pima,32.102778,-110.819722,58842.0,85747
11431,Pitt,35.794722,-77.381111,58843.0,27812
11432,Halifax,36.125,-77.409167,58844.0,27874
11433,Beaufort,35.565278,-77.053611,58845.0,27889
11434,Beaufort,35.499444,-76.833611,58846.0,27808
11435,Bertie,35.981944,-76.917778,58847.0,27983
11436,Honolulu,21.666944,-157.97,58837.0,96731
11437,Jack,33.143056,-98.161111,58838.0,76458
11438,Middlesex,42.363889,-71.385,58839.0,1776
11439,Coos,43.433889,-124.243333,58841.0,97459
11440,Duplin,35.005556,-78.125833,58848.0,28398
11441,Nash,36,-77.783333,58849.0,27816
11442,Pitt,35.664444,-77.408056,58850.0,27834
11443,Scotland,34.795833,-79.538333,58851.0,28352
11444,Rockingham,36.412778,-79.919722,58852.0,27048
11445,Columbus,34.323889,-78.691944,58853.0,28427
11446,Nash,36.047222,-78.030833,58854.0,27856
11447,Nash,35.949444,-78.0925,58855.0,27882
11448,Rockingham,36.288333,-79.606667,58857.0,27320
11449,Robeson,34.816667,-79.199444,58856.0,28377
11450,Chowan,36.085,-76.590556,58858.0,27932
11451,Wake,35.558056,-78.735833,58864.0,27592
11452,Cleveland,35.352222,-81.426111,58863.0,28169
11453,Person,36.458611,-78.956667,58862.0,27574
11454,Catawba,35.612222,-81.243333,58861.0,28658
11455,Halifax,36.186944,-77.681944,58860.0,27823
11456,Harnett,35.333333,-78.661389,58859.0,28339
11457,Columbus,34.325278,-78.793056,58866.0,28341
11458,Harnett,35.516389,-78.75,58867.0,27501
11459,Bladen,34.535,-78.813056,58868.0,28320
11460,Chatham,35.683056,-79.133611,58869.0,27559
11461,Mecklenburg,35.294444,-80.998889,58865.0,28214
11462,Harris,29.739444,-95.194722,58870.0,77506
11463,Bristol,41.823889,-71.041389,58871.0,2779
11464,Vance,36.27,-78.348333,58874.0,27537
11465,Duplin,35.011944,-78.078333,58879.0,28398
11466,Scotland,34.766667,-79.559722,58880.0,28343
11467,Morris,40.856667,-74.581389,58881.0,7869
11468,Mercer,40.255833,-74.645278,58882.0,8550
11469,Columbia,42.351389,-73.733889,58873.0,12173
11470,Frederick,39.359167,-77.415278,58875.0,21701
11471,Smyth,36.855833,-81.413333,58878.0,24311
11472,Sonoma,38.761389,-122.975278,58889.0,95427
11473,Sonoma,38.510833,-122.479722,58890.0,94574
11474,Lee,41.660278,-89.249722,58887.0,61367
11475,Kent,33.344167,-100.833611,58888.0,77329
11476,Calhoun,28.644444,-96.560833,58895.0,77978
11477,Wasco,45.451667,-120.941667,58894.0,97021
11478,Mitchell,31.183889,-84.131944,58892.0,31779
11479,Meriwether,32.964722,-84.543889,58893.0,30293
11480,Mitchell,32.308611,-101.026111,58931.0,79565
11481,Mitchell,32.309167,-101.024167,58930.0,79565
11482,Philadelphia,39.98,-75.150556,58897.0,19122
11483,Harris,29.908889,-95.216944,58910.0,77044
11484,Somerset,40.560556,-74.551389,58896.0,8807
11485,Beaver,36.518056,-100.847222,58900.0,73931
11486,Ouray,38.239167,-107.758056,58901.0,81401
11487,Kingfisher,35.770278,-97.799722,58902.0,73750
11488,San Diego,33.234167,-117.001667,58906.0,92082
11489,San Diego,33.234167,-117.001667,58907.0,92082
11490,LaSalle,41.327778,-88.701111,58903.0,61341
11491,Garrett,39.641111,-79.011111,58904.0,21532
11492,Gratiot,43.256944,-84.499722,58908.0,48847
11493,San Diego,33.012222,-116.875,58909.0,92065
11494,San Diego,33.012222,-116.875,58911.0,92065
11495,San Bernardino,34.237222,-116.054167,58914.0,92278
11496,San Bernardino,34.248056,-116.06,58916.0,92278
11497,Clark,35.871944,-114.928333,58915.0,89006
11498,Fresno,36.67,-119.415833,58918.0,93654
11499,Butte,39.291667,-121.669722,58919.0,95953
11500,Merced,37.352222,-120.506944,58920.0,95348
11501,Kern,35.106389,-118.392778,58922.0,93561
11502,Phelps,37.953889,-91.774444,58923.0,65409
11503,Logan,40.074167,-89.291944,58924.0,62656
11504,Sangamon,39.821944,-89.955833,58925.0,62677
11505,Sangamon,39.802222,-89.8625,58926.0,62677
11506,Story,42.208056,-93.599444,58927.0,50248
11507,Phillips,40.627222,-102.626389,58928.0,80731
11508,Tama,42.161389,-92.4425,58932.0,50675
11509,Beaver,40.671667,-80.336389,58933.0,15061
11510,Addison,44.139444,-73.203889,58935.0,5472
11511,Worcester,42.599444,-71.941944,58934.0,1430
11512,Worcester,42.481389,-71.716944,59241.0,1523
11513,Essex,42.59,-70.911944,59242.0,1915
11514,Norfolk,42.117222,-71.265833,58936.0,2081
11515,Worcester,42.586389,-72.030833,58937.0,1440
11516,Cuyahoga,41.605833,-81.805833,58941.0,44115
11517,Marion,39.763056,-86.301111,58942.0,46231
11518,Middlesex,42.567778,-71.773889,58945.0,1420
11519,Halifax,36.441944,-77.711389,58943.0,27879
11520,Dallas,32.648611,-96.644444,58946.0,75253
11521,Sonoma,38.773056,-123.017778,58949.0,95425
11522,Sibley,44.519167,-94.437778,58950.0,55396
11523,Atlantic,39.416111,-74.543889,58951.0,8234
11524,Columbus,34.302778,-78.835833,58952.0,28431
11525,Marion,39.766944,-86.3,58953.0,46214
11526,Vance,36.276111,-78.377222,58955.0,27537
11527,Columbus,34.309722,-79.014444,58957.0,28439
11528,Hoke,34.943889,-79.195833,58956.0,28386
11529,Plymouth,41.925278,-70.64,58958.0,2360
11530,Bates,38.27,-94.35,58959.0,64730
11531,Sonoma,38.368889,-122.765833,58960.0,95407
11532,Windham,42.876111,-72.565833,58964.0,5301
11533,Adams,46.075,-102.563333,58965.0,58639
11534,Teton,47.723333,-111.965278,58966.0,59436
11535,Rice,44.462222,-93.192778,58995.0,55057
11536,Rice,44.461111,-93.180833,58996.0,55057
11537,Jerome,42.756944,-114.221944,58967.0,83334
11538,Jerome,42.756944,-114.613333,58968.0,83334
11539,Gooding,42.866111,-114.792778,58969.0,83330
11540,Jerome,42.6825,-114.628056,58970.0,83338
11541,Tulare,36.295,-119.416667,58971.0,93277
11542,Marion,38.243056,-97.003056,58976.0,6681
11543,Franklin,42.459722,-72.610278,58974.0,1375
11544,Kings,36.218806,-119.805833,58975.0,19177
11545,Stanislaus,37.719722,-120.898611,58978.0,95361
11546,Lewis,43.913056,-75.698611,58979.0,13626
11547,Custer,41.323889,-99.323056,58981.0,68822
11548,Carbon,41.683056,-107.2,58987.0,82331
11549,Clark,35.466944,-114.873611,58988.0,89046
11550,Worcester,42.572222,-71.944722,58992.0,1440
11551,Penobscot,44.768611,-68.861667,58993.0,4444
11552,Hendry,26.588056,-80.981111,58997.0,33340
11553,San Diego,33.14,-117.333611,59002.0,92008
11554,Loudoun,39.058056,-77.545,59004.0,20175
11555,Parmer,34.6675,-102.577778,59005.0,79035
11556,Parmer,34.694444,-102.671667,59006.0,79035
11557,Parmer,34.581389,-102.569722,59007.0,79035
11558,kern,35.325278,-118.878611,59009.0,93307
11559,Kern,35.323056,-118.821389,59008.0,93307
11560,Worcester,42.104444,-72.0325,59011.0,1550
11561,District of Columbia,38.820556,-77.018333,59012.0,20032
11562,Plymouth,42.1775,-70.740556,59013.0,2066
11563,Worcester,42.449722,-71.643056,59014.0,1740
11564,Middlesex,42.436944,-71.506111,59015.0,1775
11565,Lake,41.632222,-87.469167,59018.0,46312
11566,Lake,41.521389,-87.436111,59019.0,46319
