Unnamed: 0,Year,Utility,Plant State,Plant Code,NERC Region,Census Region,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
8399,2007.0,"Rathdrum Operating Services Co., Inc.",ID,55179,WECC,MTN ,CA,NG,66056.80572,458177.0,6.936105901670596,Kootenai,83858.0
8401,2007.0,Sunrise Power Co LLC,CA,55182,WECC,PACC,CA,NG,725302.53108,1487816.0,2.051304023142717,Kern,93224.0
8414,2007.0,Tennessee Valley Authority,MS,55197,SERC,ESC ,CA,NG,159149.31894,791046.9959999999,4.970470506997446,Lowndes,39766.0
8427,2007.0,Corpus Christi Cogeneration LP,TX,55206,TRE,WSC ,CA,NG,503616.47018999996,596262.0,1.1839604844040297,Nueces,78407.0
8437,2007.0,PSEG Fossil LLC,TX,55215,TRE,WSC ,CA,NG,252749.4294,1634094.0,6.4652727560222925,Ector,79761.0
8443,2007.0,Los Medanos Energy Center LLC,CA,55217,WECC,PACC,CA,NG,161932.01859000002,1189372.29,7.3448864551698305,Contra Costa,94565.0
8456,2007.0,Calpine Central L P,OK,55225,SPP,WSC ,CA,NG,106507.20633,713206.0,6.696316846300666,Wagoner,74011.0
8500,2007.0,Tennessee Valley Authority,MS,55269,SERC,ESC ,CA,NG,165617.66691,819490.0,4.948083228616712,Desoto,38671.0
8505,2007.0,Tenaska Alabama Partners LP,AL,55271,SERC,ESC ,CA,NG,131486.73471,352889.0,2.683837276652377,Autauga,36006.0
8513,2007.0,Dynegy - Arlington LLC,AZ,55282,WECC,MTN ,CA,NG,83147.18277,545975.17,6.566370041788009,Maricopa,85322.0
8515,2007.0,Colorado Springs City of,CO,55283,WECC,MTN ,CA,NG,210908.41164,989783.0,4.6929517523912825,El Paso,80817.0
8525,2007.0,Morgan Energy Center LLC,AL,55293,SERC,ESC ,CA,NG,131751.66999000002,965013.23,7.32448575470235,Morgan,35601.0
8529,2007.0,FPL Energy OSI Blythe,CA,55295,WECC,PACC,CA,NG,37934.394660000005,388095.06,10.230690735371814,Riverside,92225.0
8532,2007.0,New Covert Generating Company  LLC,MI,55297,RFC,ENC ,CA,NG,40487.327430000005,434154.001,10.723207199848508,Van Buren,49043.0
8534,2007.0,Fairless Energy LLC,PA,55298,RFC,MAT ,CA,NG,425930.3538,1441739.0,3.3849172455950005,Bucks,19030.0
8559,2007.0,Ingleside Cogeneration LP,TX,55313,TRE,WSC ,CA,NG,27144.729539999997,668043.32,24.610424613573066,San Patricio,78359.0
8567,2007.0,Boston Generating LLC,MA,55317,NPCC,NEW ,CA,NG,38807.450189999996,1205796.387,31.07126031461641,Norfolk,2191.0
8580,2007.0,Hermiston Power Partnership,OR,55328,WECC,PACC,CA,NG,146253.94587,1134325.0,7.755859120602884,Umatilla,97838.0
8585,2007.0,Delta Energy Center LLC,CA,55333,WECC,PACC,CA,NG,133103.6019,1828734.0,13.73917740688879,Contra Costa,94565.0
8607,2007.0,Brazos Valley Energy,TX,55357,TRE,WSC ,CA,NG,401463.99099,1067618.0,2.6593119780612984,Fort Bend,77481.0
8609,2007.0,Cottonwood Energy Co LP,TX,55358,SERC,WSC ,CA,NG,1018684.9437,1477303.0,1.4502059828569154,Newton,77614.0
8633,2007.0,Columbia Energy LLC,SC,55386,SERC,SAT ,CA,NG,79989.64659,123454.76199999999,1.5433842661261843,Calhoun,29053.0
8641,2007.0,Calpine Corp,CA,55393,WECC,PACC,CA,NG,26115.17463,1062295.0,40.67730792731061,Santa Clara,95013.0
8645,2007.0,Duke Energy Ohio Inc,OH,55397,RFC,ENC ,CA,NG,38830.895789999995,267024.0,6.876586145323121,Washington,45715.0
8648,2007.0,Elk Hills Power LLC,CA,55400,WECC,PACC,CA,NG,256053.79365,1408272.0,5.499906796635739,Kern,93276.0
8652,2007.0,Carville Energy LLC,LA,55404,SERC,WSC ,CA,NG,34892.32806,546755.05,15.669778441261165,Iberville,70776.0
8662,2007.0,Calpine Operating Services Company  Inc,FL,55412,FRCC,SAT ,CA,NG,146585.11497,845376.0,5.767133997016096,Polk,33823.0
8684,2007.0,Tenaska Virginia Partners LP,VA,55439,SERC,SAT ,CA,NG,388834.72548,870923.141,2.2398286056495653,Fluvanna,22963.0
8688,2007.0,Tenaska Alabama B LP,AL,55440,SERC,ESC ,CA,NG,35864.44125,258391.0,7.204657064049479,Autagua,36006.0
8692,2007.0,Magnolia Energy LP,MS,55451,SERC,ESC ,CA,NG,438496.90233,908910.0,2.072785452235603,Benton,38605.0
8695,2007.0,Arizona Public Service Co,AZ,55455,WECC,MTN ,CA,NG,20343.45405,1567029.0,77.02865974227224,Maricopa,85322.0
8699,2007.0,Oklahoma Gas & Electric Co,OK,55463,SPP,WSC ,CA,NG,313779.79155,1108702.0,3.5333760486080608,Oklahoma,73054.0
8703,2007.0,Entergy Louisiana Inc,LA,55467,SERC,WSC ,CA,NG,127363.53288,599228.0,4.704863208879292,Ouachita,71280.0
8715,2007.0,Mesquite Power LLC,AZ,55481,WECC,MTN ,CA,NG,1178547.30195,3079271.0,2.612768274048145,Maricopa,85322.0
8717,2007.0,Puget Sound Energy Inc,WA,55482,WECC,PACC,CA,NG,13.774289999999999,239117.0,17359.660643125706,Klickitat,98620.0
8723,2007.0,Kiowa Power Partners LLC,OK,55501,SPP,WSC ,CA,NG,998726.8767,2268706.0,2.2715980243730627,Pittsburg,74553.0
8737,2007.0,Las Vegas Power Company LLC,NV,55514,WECC,MTN ,CA,NG,54531.827970000006,571508.0,10.480264852196187,Clark,89165.0
8739,2007.0,Duke Energy Ohio Inc,PA,55516,RFC,MAT ,CA,NG,96817.72598999999,255126.0,2.6351166317039003,Fayette,15461.0
8742,2007.0,TPF Operations II Inc,CA,55518,WECC,PACC,CA,NG,145880.57469,1667194.0,11.428485276691775,San Bernardino,92394.0
8797,2007.0,Gas Recovery Services-IL Inc,IL,55592,RFC,ENC ,CA,MLG,18002.70396,37869.0,2.1035173429580745,Du Page,60103.0
8814,2007.0,Gas Recovery Systems Inc,MN,55598,MRO,WNC ,CA,MLG,5685.558000000001,21611.001,3.8010343048122985,Dakota,55077.0
8832,2007.0,Monmouth Energy Inc,NJ,55618,RFC,MAT ,GT,MLG,30195.295169999998,58791.0,1.9470251795521687,Monmouth,7724.0
8846,2007.0,Rock River Energy LLC,WI,55641,MRO,ENC ,CA,NG,74516.56434,511470.0,6.863843019738449,Rock,53511.0
8873,2007.0,Nevada Power Co,NV,55687,WECC,MTN ,CA,NG,96572.13333,526194.0,5.448714674262441,Clark,89019.0
8887,2007.0,Hot Spring Power Co LLC,AR,55714,SERC,WSC ,CA,NG,23982.21117,574396.0,23.950919117855467,Hot Spring,72104.0
8894,2007.0,Duke Energy Ohio Inc,OH,55736,RFC,ENC ,CA,NG,96481.86777000001,628693.0,6.5161777495717725,Lawrence,45638.0
8946,2007.0,Riverside County Waste Management Dept,CA,55820,WECC,PACC,IC,MLG,12.89508,3245.9990000000007,251.72383575751374,Riverside,92555.0
8948,2007.0,Southern Power Co,FL,55821,FRCC,SAT ,CA,NG,989329.58715,1027766.735,1.0388517116532694,Orange,32802.0
8957,2007.0,Rocky Mountain Energy Ctr LLC,CO,55835,WECC,MTN ,CA,NG,884668.7218200001,1330793.0,1.5042839960049714,Weld,80643.0
8975,2007.0,Wellhead Services Inc,CA,55874,WECC,PACC,GT,NG,2797.64622,9096.001,3.2513049487722574,Fresno,93622.0
9005,2007.0,Southern Power Co,GA,55965,SERC,SAT ,CA,NG,259855.49769000002,1012657.0,3.8970004829686933,Heard,30217.0
9015,2007.0,RRI Energy Wholesale Generation  LLC,PA,55976,RFC,MAT ,CA,NG,4100.34237,414030.0,100.97449496638008,Adams,17325.0
9023,2007.0,San Diego Gas & Electric Co,CA,55985,WECC,PACC,CA,NG,59894.42283,1255921.0,20.968913976593704,San Diego,92029.0
9063,2007.0,GE Energy Services,WI,56031,RFC,ENC ,CA,NG,33550.067460000006,173977.0,5.18559314992209,Outagamie,54130.0
9126,2007.0,PacifiCorp,UT,56102,WECC,MTN ,CA,NG,48280.93794,98689.0,2.044057224460789,Juab,84645.0
9176,2007.0,Georgia Power Co,GA,56150,SERC,SAT ,CA,NG,755409.90525,2096803.0,2.775715522695021,Effingham,31326.0
9190,2007.0,Minnesota Municipal Power Agny,MN,56164,MRO,WNC ,CA,NG,3124.41927,65005.21599999999,20.805535487559577,Rice,55021.0
9262,2007.0,PacifiCorp,UT,56237,WECC,MTN ,CA,NG,73813.19634,867520.0,11.752911986144184,Utah,84058.0
9273,2007.0,Trigen Oklahoma City,OK,56246,SPP,WSC ,IC,DFO,8.49903,10.779000000000002,1.2682623781772744,Oklahoma,73102.0
9550,2007.0,Industrial Power Generating Company LLC,PA,56687,RFC,MAT ,IC,DFO,1569.09678,1687.139,1.0752294068183608,Franklin,17225.0
9551,2007.0,Industrial Power Generating Company LLC,PA,56687,RFC,MAT ,IC,MLG,23.738670000000003,24.706999999999997,1.040791249046387,Franklin,17225.0
9552,2007.0,Industrial Power Generating Company LLC,PA,56687,RFC,MAT ,IC,WOO,10183.59636,10952.693000000001,1.0755230876020303,Franklin,17225.0
1,2008.0,Alabama Power Co,AL,3,SERC,ESC ,CA,NG,1043.0361300000002,1609033.0,1542.6435899205142,Mobile,36512.0
116,2008.0,Arizona Public Service Co,AZ,117,WECC,MTN ,CA,NG,10652.80143,484773.0,45.50662125690256,Maricopa,85043.0
163,2008.0,Salt River Project,AZ,147,WECC,MTN ,CA,NG,20650.005269999998,318960.0,15.446000900705824,Maricopa,85283.0
222,2008.0,Arkansas Electric Coop Corp,AR,201,SPP,WSC ,CA,NG,388.31775,8402.0,21.636919764806013,Franklin,72949.0
351,2008.0,GenOn West LP,CA,329,WECC,PACC,CA,NG,101195.31258,190411.0,1.881618774085712,San Bernardino,92327.0
373,2008.0,Southern California Edison Co,CA,358,WECC,PACC,CA,NG,583636.30299,2547922.0,4.365598896002287,San Bernardino,92374.0
422,2008.0,Los Angeles Department of Water & Power,CA,400,WECC,PACC,CA,NG,1203839.82909,1274887.0,1.0590171293499282,Los Angeles,90803.0
435,2008.0,Los Angeles Department of Water & Power,CA,408,WECC,PACC,CA,NG,122504.13921,949451.0,7.75035852766105,Los Angeles,91352.0
570,2008.0,PowerSouth Energy Cooperative,AL,533,SERC,ESC ,CA,NG,20676.0885,383378.0,18.54209513564425,Covington,36038.0
733,2008.0,Gulf Power Co,FL,643,SERC,SAT ,CA,NG,138061.46709000002,894358.0,6.477969696041133,Bay,32409.0
794,2008.0,City of Lakeland,FL,676,FRCC,SAT ,GT,NG,4267.97841,4832.383,1.1322416694230653,Polk,33801.0
807,2008.0,City of Tallahassee - (FL),FL,688,FRCC,SAT ,CA,NG,47544.453030000004,252898.0,5.319190439322632,Leon,32304.0
1096,2008.0,Indianapolis Power & Light Co,IN,990,RFC,ENC ,IC,DFO,20.80797,54.0,2.5951594509219302,Marion,46217.0
1577,2008.0,Entergy Gulf States - LA LLC,LA,1391,SERC,WSC ,CA,NG,389880.98538,609114.382,1.5623085116765127,East Baton Rouge,70821.0
1591,2008.0,Cleco Evangeline LLC,LA,1396,SPP,WSC ,CA,NG,134992.43805,665590.0,4.930572479574533,Evangeline,71367.0
1718,2008.0,Constellation Mystic Power LLC,MA,1588,NPCC,NEW ,CA,NG,110350.23324000002,2809160.0,25.456765405201963,Middlesex,2129.0
1726,2008.0,GenOn Kendall LLC,MA,1595,NPCC,NEW ,CA,NG,89466.94425,184514.062,2.0623713433690902,Middlesex,2142.0
2005,2008.0,Northern States Power Co - Minnesota,MN,1904,MRO,WNC ,CA,NG,269.91747000000004,90825.0,336.49174319839324,Dakota,55101.0
2015,2008.0,Northern States Power Co - Minnesota,MN,1912,MRO,WNC ,CA,NG,12751.4757,189896.0,14.892080294675226,Ramsey,55101.0
2202,2008.0,Kansas City Power & Light Co,MO,2079,SPP,WNC ,CA,NG,39601.962960000004,78472.0,1.9815179383724169,Jackson,64120.0
2475,2008.0,Sierra Pacific Power Co,NV,2336,WECC,MTN ,CA,NG,60629.149320000004,409211.0,6.7494102191701355,Storey,89434.0
2544,2008.0,PSEG Fossil LLC,NJ,2398,RFC,MAT ,CA,NG,129255.29973,1864347.289,14.423758970768821,Bergen,7657.0
2564,2008.0,PSEG Fossil LLC,NJ,2406,RFC,MAT ,CA,NG,343819.17348,1434704.2719999999,4.172845445117264,Union,7036.0
2690,2008.0,PSEG Power New York Inc,NY,2539,NPCC,MAT ,CA,NG,1229.1355800000001,964551.189,784.7394581157597,Albany,12077.0
3505,2008.0,Brownsville Public Utilities Board,TX,3559,TRE,WSC ,CA,NG,1114.25214,18038.0,16.188436487992742,Cameron,78520.0
4136,2008.0,Public Service Co of Colorado,CO,6112,WECC,MTN ,CA,NG,398339.57172,1652601.0,4.148724147250032,Weld,80651.0
4673,2008.0,Modesto Irrigation District,CA,7266,WECC,PACC,CA,NG,11570.4036,93600.0,8.089605448162589,Stanislaus,95351.0
4712,2008.0,City of Redding,CA,7307,WECC,PACC,CA,NG,2358.04122,48576.63,20.60041596728321,Shasta,96001.0
4740,2008.0,Portland General Electric Co,OR,7350,WECC,PACC,CA,NG,34145.5857,492699.78,14.429384352308825,Morrow,97818.0
4863,2008.0,Sacramento Municipal Util Dist,CA,7551,WECC,PACC,CA,NG,7985.571359999999,122441.0,15.332778893356481,Sacramento,95824.0
4866,2008.0,Sacramento Municipal Util Dist,CA,7552,WECC,PACC,CA,NG,34092.246960000004,708745.0,20.789037485020028,Sacramento,95824.0
4900,2008.0,Alabama Power Co,AL,7697,SERC,ESC ,CA,NG,162764.92353,200668.0,1.2328700536206985,Washington,36553.0
4902,2008.0,Alabama Power Co,AL,7698,SERC,ESC ,CA,NG,8.49903,14289.0,1681.2506839015748,Lowndes,36752.0
4914,2008.0,Southern Power Co,AL,7710,SERC,ESC ,CA,NG,571789.82745,1915623.0,3.350222246070845,Lee,36877.0
4919,2008.0,Alabama Power Co,AL,7721,SERC,ESC ,CA,NG,22.859460000000002,321180.0,14050.200660908004,Mobile,36582.0
4955,2008.0,Rochester Gas & Electric Corp,NY,7784,NPCC,MAT ,CA,NG,7987.036709999999,9906.0,1.2402597308207441,Allegany,14735.0
5021,2008.0,JEA,FL,7846,FRCC,SAT ,CA,NG,13180.23711,443074.0,33.616542426526955,Duval,32234.0
5063,2008.0,Lincoln Electric System,NE,7887,MRO,WNC ,CA,NG,68.57838000000001,17642.117,257.25479371195405,Lancaster,68517.0
5069,2008.0,Southern Power Co,AL,7897,SERC,ESC ,CA,NG,321580.72881,1037757.0,3.227049717314185,Autauga,36067.0
5072,2008.0,Austin Energy,TX,7900,TRE,WSC ,CA,NG,433822.7289,690257.0,1.5911038173362062,Travis,78617.0
5089,2008.0,Oglethorpe Power Corporation,GA,7917,SERC,SAT ,CA,NG,5560.12404,461010.0,82.91361787676955,Heard,30217.0
5107,2008.0,Avista Corp,OR,7931,WECC,PACC,CA,NG,83118.16884,605177.0,7.280923153696368,Morrow,97818.0
5119,2008.0,Municipal Electric Authority,GA,7946,SERC,SAT ,CA,NG,31822.419810000003,209225.0,6.574767137420906,Heard,30217.0
5168,2008.0,Invenergy Services LLC,WA,7999,WECC,PACC,CA,NG,197.23611,1191.0,6.038448030636986,Grays Harbor,98541.0
5171,2008.0,Nebraska Public Power District,NE,8000,MRO,WNC ,CA,NG,20.5149,131736.0,6421.479022564087,Gage,68310.0
5242,2008.0,Salt River Project,AZ,8068,WECC,MTN ,CA,NG,531953.1154199999,1585631.0,2.980772090690879,Maricopa,85296.0
5434,2008.0,Pedricktown Cogeneration Company LP,NJ,10099,RFC,MAT ,CA,NG,6801.56856,32485.711,4.77620871030373,Salem,8067.0
5441,2008.0,Frito-Lay Inc,CA,10110,WECC,PACC,GT,NG,26346.993,30743.0,1.1668504257772414,Kern,93314.0
5494,2008.0,Cardinal Cogen Inc,CA,10168,WECC,PACC,CA,NG,54275.39172000001,86881.0,1.6007438591730168,Santa Clara,94305.0
5638,2008.0,North Jersey Energy Assoc LP,NJ,10308,RFC,MAT ,CA,NG,22.56639,279630.0,12391.43699989232,Middlesex,8872.0
5778,2008.0,Temple Inland Inc,CA,10427,WECC,PACC,GT,NG,98110.75082999999,275480.0,2.807847230497033,San Bernardino,91761.0
5912,2008.0,Formosa Plastics Corp,TX,10554,TRE,WSC ,CA,NG,33625.97259,619843.707,18.43348040985244,Calhoun,77978.0
5979,2008.0,Georgia Pacific Corp - Port Hudson,LA,10612,SERC,WSC ,ST,WWW,334045.87512,449246.63200000004,1.3448650783028415,East Baton Rouge,70791.0
5980,2008.0,Georgia Pacific Corp - Port Hudson,LA,10612,SERC,WSC ,ST,NG,80575.78659,101106.115,1.2547952589587,East Baton Rouge,70791.0
5981,2008.0,Georgia Pacific Corp - Port Hudson,LA,10612,SERC,WSC ,ST,PC,201640.65902999998,278112.253,1.3792468956304225,East Baton Rouge,70791.0
5987,2008.0,WPS Power Developement,NY,10617,NPCC,MAT ,CA,NG,151.81026,3819.0,25.156402472402068,Lewis,13305.0
5991,2008.0,Carthage Energy LLC,NY,10620,NPCC,MAT ,CA,NG,145.94886,1301.04,8.914355343371644,Jefferson,13619.0
5994,2008.0,WPS Power Developement,NY,10621,NPCC,MAT ,CA,NG,1098.42636,7817.0,7.116544435441263,Onondaga,13209.0
6116,2008.0,Selkirk Cogen Partners LP,NY,10725,NPCC,MAT ,CA,NG,214972.7064,598950.0,2.7861676490481213,Albany,12158.0
6141,2008.0,Midland Cogeneration Venture,MI,10745,RFC,ENC ,CA,NG,709924.85511,860640.26,1.212297687290646,Midland,48640.0
6151,2008.0,"Morris Energy Operations Company, LLC",NJ,10751,RFC,MAT ,CA,NG,10944.11301,33250.221,3.038183265251205,Camden,8104.0
6156,2008.0,"Tri-State G & T Assn, Inc",CO,10755,WECC,MTN ,CA,NG,2058.81675,2848.0,1.3833188407856114,Garfield,81650.0
6247,2008.0,Massachusetts Wtr RAuth-Deer I,MA,10823,NPCC,NEW ,ST,DFO,7602.821940000001,25842.623,3.3990830252168185,Suffolk,2152.0
6248,2008.0,Massachusetts Wtr RAuth-Deer I,MA,10823,NPCC,NEW ,ST,ORW,276.07194,1517.197,5.495658124472919,Suffolk,2152.0
6316,2008.0,Cogen Technologies Linden Vent,NJ,50006,RFC,MAT ,CA,NG,607765.6353,1206177.938,1.9846102970343449,Union,7036.0
6317,2008.0,Cogen Technologies Linden Vent,NJ,50006,RFC,MAT ,CA,WOO,14529.82446,15269.12,1.050881243750415,Union,7036.0
6341,2008.0,Oxy Vinyls LP,TX,50043,TRE,WSC ,CA,NG,297590.60475,441711.542,1.4842926320576322,Harris,77536.0
6399,2008.0,Paris Generation LP,TX,50109,TRE,WSC ,CA,NG,14351.6379,173195.0,12.067960549645695,Lamar,75460.0
6649,2008.0,University of Oklahoma,OK,50307,SPP,WSC ,IC,DFO,202.2183,302.0,1.4934355594918955,Cleveland,73019.0
6663,2008.0,Nalco Co,IL,50326,RFC,ENC ,CA,NG,538.36959,893.37,1.6593990756424408,Du Page,60563.0
6787,2008.0,Indeck-Energy Serv Silver Spg,NY,50449,NPCC,MAT ,CA,NG,170.85981,1528.03,8.94317979166663,Wyoming,14550.0
6791,2008.0,Indeck-Oswego Ltd Partnership,NY,50450,NPCC,MAT ,CA,NG,1458.60939,3557.082000000001,2.4386803104291,Oswego,13126.0
6795,2008.0,Indeck-Yerkes Ltd Partnership,NY,50451,NPCC,MAT ,CA,NG,461.29218,1857.111,4.025888754498288,Erie,14150.0
6802,2008.0,Indeck-Corinth Ltd Partnership,NY,50458,NPCC,MAT ,CA,NG,140017.1232,282989.502,2.0211063870793766,Saratoga,12822.0
6875,2008.0,Maxim Power (USA) Inc,CT,50498,NPCC,NEW ,CA,NG,2935.68219,4987.083000000001,1.698781638212684,Hartford,6106.0
6918,2008.0,PowerSmith Cogen Proj LP,OK,50558,SPP,WSC ,CA,MLG,52.16646,1360.1229999999998,26.07274865881258,Oklahoma,73128.0
6919,2008.0,PowerSmith Cogen Proj LP,OK,50558,SPP,WSC ,CA,NG,2314.08072,106577.597,46.05612763585879,Oklahoma,73128.0
6923,2008.0,Sunoco Power Generation LLC,NJ,50561,RFC,MAT ,CA,NG,15452.408819999999,49743.54,3.2191447029033498,Gloucester,8093.0
6956,2008.0,Luminant Generation Company LLC,TX,50615,TRE,WSC ,CA,NG,9436.854,42198.0,4.471617341965872,Nolan,79556.0
7071,2008.0,"Tri-State G & T Assn, Inc",CO,50707,WECC,MTN ,CA,NG,103042.23972,153552.0,1.490185000027676,Weld,80621.0
7135,2008.0,GE Energy Financial Services,NJ,50799,RFC,MAT ,CA,NG,824.69898,1990.0,2.413001650614385,Middlesex,8859.0
7178,2008.0,Optim Energy LLC,TX,50815,TRE,WSC ,CA,NG,91720.35948,557649.0,6.079882407368864,Harris,77530.0
7294,2008.0,Des Moines Metro WRF,IA,50932,MRO,WNC ,IC,ORW,91.14477,8610.28,94.46817409270986,Polk,50317.0
7316,2008.0,Eastman Gelatine Corp,MA,50955,NPCC,NEW ,ST,NG,220.38863999999998,510.12,2.31463835885552,Essex,1960.0
7317,2008.0,Eastman Gelatine Corp,MA,50955,NPCC,NEW ,ST,RFO,6829.410209999999,15822.74,2.3168530683413144,Essex,1960.0
7342,2008.0,Motiva Enterprises LLC,TX,50973,SERC,WSC ,CA,NG,16626.44724,63362.956,3.810973871048112,Jefferson,77641.0
7377,2008.0,Ocean State Power Co,RI,51030,NPCC,NEW ,CA,NG,6312.14166,192120.0,30.43657927030744,Providence,2830.0
7400,2008.0,Doswell Ltd Partnership,VA,52019,SERC,SAT ,CA,NG,203021.60487,469997.95399999997,2.3150144749419743,Hanover,23005.0
7410,2008.0,"Morris Energy Operations Company, LLC",MA,52026,NPCC,NEW ,CA,NG,35.754540000000006,65153.235,1822.236700570053,Bristol,2747.0
7432,2008.0,Nassau Energy Corp,NY,52056,NPCC,MAT ,CA,NG,3809.6169299999997,72006.443,18.901229263489228,Nassau,11530.0
7468,2008.0,Calpine Corp -Texas City,TX,52088,TRE,WSC ,CA,NG,33328.21347,308584.372,9.25895329726475,Galveston,77590.0
7528,2008.0,Merck & Co Inc-West Point,PA,52149,RFC,MAT ,ST,NG,110.78046,538.35,4.859611523548467,Mongomery,19486.0
7557,2008.0,Power Resources Ltd,TX,52176,TRE,WSC ,CA,NG,33101.08422,109724.0,3.314815891550274,Howard,79720.0
7600,2008.0,Rensselaer Cogeneration LLC,NY,54034,NPCC,MAT ,CA,NG,1363.65471,1642.0,1.204117133141424,Rensselaer,12144.0
7666,2008.0,International Paper Co-Riverdl,AL,54096,SERC,ESC ,CA,NG,36723.13635,37227.486,1.0137338392122384,Dallas,36703.0
7787,2008.0,Saguaro Power Co,NV,54271,WECC,MTN ,CA,NG,77958.96456000001,100321.855,1.2868546364900566,Clark,89015.0
7830,2008.0,Ocean State Power II,RI,54324,NPCC,NEW ,CA,NG,7278.39345,186669.0,25.64700593370643,Providence,2830.0
7870,2008.0,University of Colorado,CO,54372,WECC,MTN ,CA,NG,763.74042,1845.391,2.4162542032278456,Boulder,80309.0
7897,2008.0,John Deere Dubuque Works,IA,54414,MRO,WNC ,IC,DFO,82.64574,182.0,2.2021703719998147,Dubuque,52001.0
7905,2008.0,Teton Operating Services LLC,FL,54423,FRCC,SAT ,CA,NG,15513.66045,100983.0,6.509295489962847,Lake,32784.0
7908,2008.0,Teton Operating Services LLC,FL,54424,FRCC,SAT ,CA,NG,13020.22089,90935.0,6.984136503386158,Pasco,33523.0
7984,2008.0,St Vincent's Medical Center,FL,54535,FRCC,SAT ,GT,NG,37.80603,200.0,5.29016138430827,Duval,32203.0
7987,2008.0,Tenaska Washington Partners LP,WA,54537,WECC,PACC,CA,NG,53555.6118,179243.802,3.346872456043906,Whatcom,98248.0
7996,2008.0,Sithe/Independence LLC,NY,54547,NPCC,MAT ,CA,NG,145480.82721,452589.39,3.110989940596723,Oswego,13126.0
8025,2008.0,Saranac Power Partners LP,NY,54574,NPCC,MAT ,CA,NG,48542.356380000005,688322.0,14.17982255767865,Clinton,12901.0
8045,2008.0,University of Michigan NCampus Research,MI,54604,RFC,ENC ,GT,DFO,5.27526,6.78,1.2852447083176943,Washtenaw,48105.0
8046,2008.0,University of Michigan NCampus Research,MI,54604,RFC,ENC ,GT,NG,0.87921,1.22,1.3876093311040592,Washtenaw,48105.0
8141,2008.0,York Generation Company LLC,PA,54693,RFC,MAT ,CA,NG,8583.72723,11491.59,1.3387645823409977,York,17402.0
8144,2008.0,Falcon Power Operating Company,AZ,54694,WECC,MTN ,CA,NG,12709.27362,109109.48,8.585028795689741,Yuma,85364.0
8187,2008.0,International Paper Co.,AL,54752,SERC,ESC ,ST,NG,334545.85254,415743.782,1.2427109134473326,Wilcox,36769.0
8188,2008.0,International Paper Co.,AL,54752,SERC,ESC ,ST,RFO,33869.51376,46227.739,1.3648775511680094,Wilcox,36769.0
8251,2008.0,New York University,NY,54808,NPCC,MAT ,ST,NG,605.48262,2166.637,3.5783636531136107,New York,10012.0
8263,2008.0,Brazos Electric Power Coop Inc,TX,54817,TRE,WSC ,CA,NG,96859.635,454439.535,4.6917328874922966,Johnson,76033.0
8307,2008.0,Neenah Paper Michigan Inc.,MI,54867,MRO,ENC ,ST,COL,31453.73775,35170.122,1.118153978377339,Alger,49862.0
8308,2008.0,Neenah Paper Michigan Inc.,MI,54867,MRO,ENC ,ST,NG,334.97901,374.55800000000005,1.1181536419252058,Alger,49862.0
8422,2008.0,Cottage Grove Operating Services LLC,MN,55010,MRO,WNC ,CA,NG,43738.05987,167575.0,3.831331350729161,Washington,55016.0
8426,2008.0,Whitewater Operating Services LLC,WI,55011,RFC,ENC ,CA,NG,46918.45551,287310.047,6.123604110087639,Jefferson,53190.0
8481,2008.0,Tenaska Frontier Partners Ltd,TX,55062,TRE,WSC ,CA,NG,603580.5957,1908910.0,3.162643089587978,Grimes,77876.0
8484,2008.0,LSP Energy Ltd Partnership,MS,55063,SERC,ESC ,CA,NG,49461.71697,746534.0,15.093167923240411,Panola,38606.0
8488,2008.0,Denver City Energy Assoc LP,TX,55065,SPP,WSC ,CA,NG,14127.732419999998,911883.0,64.5456024286734,Yoakum,79323.0
8496,2008.0,Pine Bluff Energy LLC,AR,55075,SERC,WSC ,CA,NG,128020.59582,250489.0,1.9566304811781492,Jefferson,71601.0
8501,2008.0,Desert Star Energy Center SDG&E,NV,55077,WECC,MTN ,CA,NG,56514.446520000005,1268023.0,22.437147987484174,Clark,89005.0
